"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","Comments"
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AMR","Americas","","BLZ","Belize","","44.7","44.70000","","",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AMR","Americas","","JAM","Jamaica","","45.1","45.10000","","",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AMR","Americas","","VEN","Venezuela (Bolivarian Republic of)","","57.6","57.60000","","",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AMR","Americas","","HND","Honduras","","103.9","103.90000","","",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","BHR","Bahrain","","0.8 [0.5 - 1.1]","0.80000","0.50000","1.10000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","TUN","Tunisia","","1.8 [0.4 - 7.8]","1.80000","0.40000","7.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","GHA","Ghana","","10 [2.3 - 43.4]","10.00000","2.30000","43.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","GNB","Guinea-Bissau","","10.1 [2.4 - 43.1]","10.10000","2.40000","43.10000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","NGA","Nigeria","","10.1 [2.5 - 39.3]","10.10000","2.50000","39.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","NER","Niger","","10.3 [2.2 - 40.4]","10.30000","2.20000","40.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","COG","Congo","","10.4 [2.5 - 48.7]","10.40000","2.50000","48.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","ZMB","Zambia","","10.5 [2.6 - 42.4]","10.50000","2.60000","42.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","AGO","Angola","","10.7 [2.5 - 43.9]","10.70000","2.50000","43.90000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MLI","Mali","","11 [2.8 - 43.5]","11.00000","2.80000","43.50000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","LBR","Liberia","","11.2 [2.6 - 48.8]","11.20000","2.60000","48.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MRT","Mauritania","","11.3 [2.5 - 49.5]","11.30000","2.50000","49.50000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","CMR","Cameroon","","11.7 [2.8 - 51.3]","11.70000","2.80000","51.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","CIV","Côte d'Ivoire","","12.2 [2.7 - 50]","12.20000","2.70000","50.00000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","PHL","Philippines","","12.4 [11.1 - 13.8]","12.40000","11.10000","13.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","SLE","Sierra Leone","","13 [2.9 - 55.7]","13.00000","2.90000","55.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","COD","Democratic Republic of the Congo","","13.3 [3 - 56.4]","13.30000","3.00000","56.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","CAF","Central African Republic","","13.5 [3.1 - 58.5]","13.50000","3.10000","58.50000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","ZWE","Zimbabwe","","15.1 [3.8 - 58.7]","15.10000","3.80000","58.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","IRQ","Iraq","","18.6 [9.3 - 30.2]","18.60000","9.30000","30.20000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","BRN","Brunei Darussalam","","2.1 [0.5 - 8.4]","2.10000","0.50000","8.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","FJI","Fiji","","2.3 [2 - 3.1]","2.30000","2.00000","3.10000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","LBY","Libya","","2.6 [0.6 - 10.8]","2.60000","0.60000","10.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MNE","Montenegro","","2.8 [2.1 - 3.5]","2.80000","2.10000","3.50000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AMR","Americas","","HTI","Haiti","","26.6 [6.2 - 107.2]","26.60000","6.20000","107.20000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","KWT","Kuwait","","3.1 [2.2 - 4.1]","3.10000","2.20000","4.10000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EUR","Europe","","UZB","Uzbekistan","","3.2 [2.7 - 3.7]","3.20000","2.70000","3.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BIH","Bosnia and Herzegovina","","3.4 [0.8 - 14.8]","3.40000","0.80000","14.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","GNQ","Equatorial Guinea","","3.5 [0.7 - 15.2]","3.50000","0.70000","15.20000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","MDV","Maldives","","3.5 [0.8 - 14.7]","3.50000","0.80000","14.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","LSO","Lesotho","","37.5 [33.1 - 41.3]","37.50000","33.10000","41.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","VNM","Viet Nam","","4 [0.9 - 15.4]","4.00000","0.90000","15.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","ARE","United Arab Emirates","","4.1 [0.7 - 29.9]","4.10000","0.70000","29.90000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","MMR","Myanmar","","4.2 [1 - 16.7]","4.20000","1.00000","16.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EUR","Europe","","TKM","Turkmenistan","","4.3 [1 - 17.4]","4.30000","1.00000","17.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","MYS","Malaysia","","4.3 [1 - 20.9]","4.30000","1.00000","20.90000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","DZA","Algeria","","4.4 [1.0-18.2]","4.40000","1.00000","18.20000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","IDN","Indonesia","","4.7 [1.1 - 18.8]","4.70000","1.10000","18.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","4.7 [1.1 - 20.3]","4.70000","1.10000","20.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","OMN","Oman","","4.8 [0.8 - 34.3]","4.80000","0.80000","34.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","SSD","South Sudan","","4.8 [1.1 - 20.8]","4.80000","1.10000","20.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","4.8 [1.1 - 21]","4.80000","1.10000","21.00000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","SLB","Solomon Islands","","4.9 [1.1 - 20.3]","4.90000","1.10000","20.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","TLS","Timor-Leste","","4.9 [1.2 - 19.6]","4.90000","1.20000","19.60000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ALB","Albania","","5 [4.1 - 5.9]","5.00000","4.10000","5.90000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","EGY","Egypt","","5.1 [1.2 - 20]","5.10000","1.20000","20.00000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","LBN","Lebanon","","5.4 [1.1 - 28.8]","5.40000","1.10000","28.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","SOM","Somalia","","5.5 [1.3 - 23.2]","5.50000","1.30000","23.20000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","RWA","Rwanda","","5.8 [1.3 - 23.8]","5.80000","1.30000","23.80000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","BEN","Benin","","6.3 [1.5 - 25.1]","6.30000","1.50000","25.10000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","6.5 [1.4 - 30.3]","6.50000","1.40000","30.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","SDN","Sudan","","6.5 [1.6 - 25.7]","6.50000","1.60000","25.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","BDI","Burundi","","6.7 [1.4 - 28.9]","6.70000","1.40000","28.90000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","DJI","Djibouti","","7 [1.4 - 34.3]","7.00000","1.40000","34.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","QAT","Qatar","","7.1 [1.2 - 50.6]","7.10000","1.20000","50.60000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","LAO","Lao People's Democratic Republic","","7.1 [1.8 - 28.9]","7.10000","1.80000","28.90000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","7.3 [1.7 - 30.3]","7.30000","1.70000","30.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","ERI","Eritrea","","7.7 [1.7 - 33]","7.70000","1.70000","33.00000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","SEN","Senegal","","7.9 [1.9 - 32.4]","7.90000","1.90000","32.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","COM","Comoros","","8 [1.8 - 30.6]","8.00000","1.80000","30.60000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","ETH","Ethiopia","","8 [1.8 - 31.7]","8.00000","1.80000","31.70000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","TZA","United Republic of Tanzania","","8 [1.9 - 33.5]","8.00000","1.90000","33.50000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MDG","Madagascar","","8.1 [2 - 32.5]","8.10000","2.00000","32.50000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","CPV","Cabo Verde","","8.8 [1.9 - 39.4]","8.80000","1.90000","39.40000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","GIN","Guinea","","8.8 [2.1 - 35.5]","8.80000","2.10000","35.50000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","GAB","Gabon","","9.3 [1.9 - 48.1]","9.30000","1.90000","48.10000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","TGO","Togo","","9.3 [2.3 - 36]","9.30000","2.30000","36.00000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","TCD","Chad","","9.4 [2.1 - 38]","9.40000","2.10000","38.00000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","GMB","Gambia","","9.4 [2.1 - 39.3]","9.40000","2.10000","39.30000",""
"VIOLENCE_HOMICIDERATE","Estimates of rates of homicides per 100 000 population","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4465","PUBLISHED","Published","","2012","2012","","AFR","Africa","","BFA","Burkina Faso","","9.8 [2.5 - 38.1]","9.80000","2.50000","38.10000",""
